1	0.001711
2	0.0008399999999999999
3	0.010799999999999999
4	0.16999999999999998
6	0.002668
8	0.00014584
9	0.00012213
10	0.0010402
12	0.00002522
14	0.0001578
15	0.00002528
21	0.00009999999999999999
64	7.581899999999999E-10
65	3.73609E-9
66	1.636806E-8
67	6.705731E-8
68	2.599561E-7
69	9.5449359E-7
70	0.0000033172913000000006
71	0.00001091619287
72	0.00003401375734
73	0.00010044298370999998
74	0.00033974183629999997
75	0.0008296515406200002
76	0.0047818759
77	0.008486586571599999
78	0.0204484589532
79	0.04871395888331999
80	0.127571918377
81	0.19810612980862
82	0.32845595419
83	0.5558197696045801
84	0.998217428581
85	1.3267468006301297
86	1.962824172863
87	2.53443128876
88	3.4972275181725
89	4.766750950515
90	5.81824504480644
91	5.872665534589
92	5.996368715308869
93	6.333896292068999
94	6.4980963003581
95	6.5451485796209905
96	6.3060358481600005
97	5.938497092015839
98	5.7727958042688
99	6.160928395082
100	6.2493931267827
101	5.166864532828999
102	4.286844717886661
103	3.1031093955680102
104	1.87435335695
105	0.9469323964099999
106	0.4107656222
107	0.13962110672000003
108	0.057271796022200006
109	0.028859932148399995
110	0.025424753848199998
111	0.019691471813359996
112	0.011832827824970003
113	0.015967494857569996
114	0.012884344465400002
115	0.011356378999362
116	0.0160438928416
117	0.012313066304599999
118	0.013593016016179998
119	0.015042651784399999
120	0.014559551349010002
121	0.012600724527
122	0.0180333871523
123	0.015058046371269998
124	0.031625140133
125	0.026038099500409993
126	0.059407803153000004
127	0.12024345236000002
128	0.3306168734
129	0.7060813562
130	1.7787676571439
131	2.8786692716799998
132	4.2962892965932395
133	6.593873943309999
134	7.7594702909093
135	6.646549444487001
136	6.328350911100002
137	6.384593493193999
138	6.749203702330002
139	6.3927468403056995
140	6.320873018889999
141	5.8581607601
142	5.8343989964801
143	5.971497414930001
144	5.4719384321817
145	3.9554999133800006
146	2.9877480558
147	2.2321040950399005
148	1.6795980755009998
149	1.0537269565124
150	0.6511077104666
151	0.4203962917699999
152	0.25259863597441995
153	0.14772692938015
154	0.072565727417
155	0.030848190953719993
156	0.01333915213
157	0.006570282515610001
158	0.0019390940366499996
159	0.0010604628604700002
160	0.00031033046899999996
161	0.00008103205893000002
162	0.000027170710369999995
163	0.00000862697444
164	0.000002593234
165	7.3794135E-7
166	1.987181E-7
167	5.0658199999999994E-8
168	1.2240470000000002E-8
169	2.78024E-9
170	4.7731E-10
